,customer_Id,DOB,Gender,city_code,Age,transaction_id,tran_date,prod_subcat_code,prod_cat_code_x,Qty,Rate,Tax,total_amt,Store_type,join_key,prod_cat_code_y,prod_cat,prod_sub_cat_code,prod_subcat,flag,AOV
506,270094,1981-05-27,M,Grand Est,41.0,9643416127,2/9/2013,7,5,4,896,376.32,3960.32,e-Shop,57,5,Books,7,Fiction,1,990.08
507,271682,1981-06-08,F,Auvergne-Rhône-Alpes,41.0,48365165062,25-12-2011,7,5,5,218,114.45,1204.45,e-Shop,57,5,Books,7,Fiction,1,240.89000000000001
508,271509,1981-06-08,M,Brittany,41.0,115261786,2/6/2011,7,5,4,1172,492.24,5180.24,e-Shop,57,5,Books,7,Fiction,1,1295.06
509,268568,1981-06-29,F,Auvergne-Rhône-Alpes,41.0,37448181366,4/2/2011,7,5,4,1311,550.62,5794.62,e-Shop,57,5,Books,7,Fiction,1,1448.655
510,268532,1981-07-07,M,Corsica,41.0,67549947355,30-07-2012,7,5,3,686,216.09,2274.09,e-Shop,57,5,Books,7,Fiction,1,758.0300000000001
511,267298,1981-07-24,F,Normandie,41.0,83496004910,6/8/2013,7,5,4,173,72.66,764.66,e-Shop,57,5,Books,7,Fiction,1,191.165
512,273535,1981-08-02,F,Normandie,41.0,11514987471,4/7/2011,7,5,1,1309,137.445,1446.445,TeleShop,57,5,Books,7,Fiction,1,1446.445
513,271184,1981-08-07,F,Corsica,41.0,59782844058,9/6/2012,7,5,3,1045,329.175,3464.175,e-Shop,57,5,Books,7,Fiction,1,1154.7250000000001
514,267632,1981-08-07,M,Pays de la Loire,41.0,13512380329,12/8/2013,7,5,1,1392,146.16,1538.16,MBR,57,5,Books,7,Fiction,1,1538.16
515,270756,1981-08-10,F,Paris,41.0,85845723969,14-12-2011,7,5,5,1216,638.4,6718.4,e-Shop,57,5,Books,7,Fiction,1,1343.6799999999998
516,270511,1981-08-13,M,Normandie,41.0,87899767395,11/1/2012,7,5,3,420,132.3,1392.3,e-Shop,57,5,Books,7,Fiction,1,464.09999999999997
517,266810,1981-08-16,F,Brittany,41.0,34619519039,26-02-2013,7,5,4,1374,577.08,6073.08,e-Shop,57,5,Books,7,Fiction,1,1518.27
518,267671,1981-08-23,F,Pays de la Loire,41.0,28165177432,15-11-2012,7,5,1,182,19.11,201.11,Flagship store,57,5,Books,7,Fiction,1,201.11
519,274380,1981-09-23,F,Brittany,41.0,81494306816,20-12-2013,7,5,5,1374,721.35,7591.35,Flagship store,57,5,Books,7,Fiction,1,1518.27
520,267236,1981-10-08,M,Pays de la Loire,41.0,94910640900,17-09-2013,7,5,3,683,215.145,2264.145,e-Shop,57,5,Books,7,Fiction,1,754.715
521,270459,1981-10-08,M,Normandie,41.0,21220247396,21-04-2011,7,5,5,1126,591.15,6221.15,MBR,57,5,Books,7,Fiction,1,1244.23
522,270296,1981-10-09,F,Brittany,41.0,78009424136,28-07-2011,7,5,4,1281,538.02,5662.02,Flagship store,57,5,Books,7,Fiction,1,1415.505
523,272667,1981-10-09,M,Occitanie,41.0,90395371398,5/8/2012,7,5,3,581,183.015,1926.015,TeleShop,57,5,Books,7,Fiction,1,642.005
524,272649,1981-10-12,F,Normandie,41.0,45937986954,25-01-2012,7,5,-2,-176,36.96,-388.96,TeleShop,57,5,Books,7,Fiction,-1,194.48
525,272649,1981-10-12,F,Normandie,41.0,45937986954,18-01-2012,7,5,2,176,36.96,388.96,TeleShop,57,5,Books,7,Fiction,1,194.48
526,270585,1981-10-23,M,Corsica,41.0,71418639753,24-01-2012,7,5,1,355,37.275,392.275,TeleShop,57,5,Books,7,Fiction,1,392.275
527,268461,1981-10-25,F,Normandie,41.0,75057290076,27-03-2013,7,5,4,1007,422.94,4450.94,Flagship store,57,5,Books,7,Fiction,1,1112.735
528,269427,1981-11-08,F,Brittany,41.0,68207132902,22-11-2012,7,5,1,665,69.825,734.825,MBR,57,5,Books,7,Fiction,1,734.825
529,274390,1981-11-17,M,Corsica,41.0,76348621721,20-08-2012,7,5,5,1257,659.925,6944.925,MBR,57,5,Books,7,Fiction,1,1388.9850000000001
530,272633,1981-11-23,F,Brittany,41.0,21978825379,18-05-2012,7,5,5,967,507.675,5342.675,MBR,57,5,Books,7,Fiction,1,1068.535
531,267577,1981-11-24,M,Occitanie,41.0,18292746481,19-01-2013,7,5,1,868,91.14,959.14,MBR,57,5,Books,7,Fiction,1,959.14
532,274952,1981-12-10,F,Auvergne-Rhône-Alpes,41.0,75569039317,27-01-2014,7,5,5,483,253.575,2668.575,TeleShop,57,5,Books,7,Fiction,1,533.7149999999999
533,269233,1981-12-20,M,Nouvelle-Aquitaine,41.0,85938756856,3/10/2013,7,5,-3,-837,263.655,-2774.655,MBR,57,5,Books,7,Fiction,-1,924.8850000000001
534,269233,1981-12-20,M,Nouvelle-Aquitaine,41.0,85938756856,26-09-2013,7,5,3,837,263.655,2774.655,MBR,57,5,Books,7,Fiction,1,924.8850000000001
535,274017,1982-01-04,F,Créteil,41.0,8921472953,9/8/2012,7,5,-2,-152,31.92,-335.92,MBR,57,5,Books,7,Fiction,-1,167.96
536,274017,1982-01-04,F,Créteil,41.0,8921472953,3/8/2012,7,5,2,152,31.92,335.92,MBR,57,5,Books,7,Fiction,1,167.96
537,268371,1982-01-05,M,Paris,41.0,94252471276,24-06-2011,7,5,1,558,58.59,616.59,Flagship store,57,5,Books,7,Fiction,1,616.59
538,271961,1982-01-15,M,Paris,41.0,36724419764,21-02-2013,7,5,4,402,168.84,1776.84,TeleShop,57,5,Books,7,Fiction,1,444.21
539,273256,1982-01-21,F,Normandie,41.0,57767482150,26-04-2011,7,5,1,567,59.535,626.535,e-Shop,57,5,Books,7,Fiction,1,626.535
540,268562,1982-01-24,F,Auvergne-Rhône-Alpes,41.0,87978546754,5/1/2014,7,5,3,1031,324.765,3417.765,TeleShop,57,5,Books,7,Fiction,1,1139.2549999999999
541,268651,1982-02-16,M,Paris,41.0,34615161504,24-10-2012,7,5,4,700,294.0,3094.0,e-Shop,57,5,Books,7,Fiction,1,773.5
542,270571,1982-02-26,F,Paris,41.0,19309959579,10/10/2013,7,5,-5,-1473,773.325,-8138.325,e-Shop,57,5,Books,7,Fiction,-1,1627.665
543,270571,1982-02-26,F,Paris,41.0,19309959579,9/10/2013,7,5,5,1473,773.325,8138.325,e-Shop,57,5,Books,7,Fiction,1,1627.665
544,269318,1982-02-26,M,Corsica,41.0,27766550080,25-12-2013,7,5,-2,-647,135.87,-1429.87,e-Shop,57,5,Books,7,Fiction,-1,714.935
545,269318,1982-02-26,M,Corsica,41.0,27766550080,15-12-2013,7,5,2,647,135.87,1429.87,e-Shop,57,5,Books,7,Fiction,1,714.935
546,269318,1982-02-26,M,Corsica,41.0,55155030208,8/5/2011,7,5,5,1215,637.875,6712.875,TeleShop,57,5,Books,7,Fiction,1,1342.575
547,269303,1982-03-03,F,Auvergne-Rhône-Alpes,41.0,67328267881,30-09-2013,7,5,3,710,223.65,2353.65,MBR,57,5,Books,7,Fiction,1,784.5500000000001
548,273764,1982-03-13,M,Pays de la Loire,41.0,11561136882,26-12-2012,7,5,3,1015,319.725,3364.725,Flagship store,57,5,Books,7,Fiction,1,1121.575
549,270225,1982-03-16,F,Occitanie,41.0,94023610745,26-05-2011,7,5,1,1410,148.05,1558.05,TeleShop,57,5,Books,7,Fiction,1,1558.05
550,269190,1982-03-21,F,Brittany,41.0,53410337749,4/3/2013,7,5,2,79,16.59,174.59,Flagship store,57,5,Books,7,Fiction,1,87.295
551,267881,1982-04-03,F,Grand Est,41.0,96655333385,6/12/2011,7,5,3,1376,433.44,4561.44,e-Shop,57,5,Books,7,Fiction,1,1520.4799999999998
552,270700,1982-04-04,F,Grand Est,41.0,20152722328,20-05-2013,7,5,4,1271,533.82,5617.82,MBR,57,5,Books,7,Fiction,1,1404.455
553,271460,1982-04-17,M,Brittany,40.0,36731463883,15-01-2013,7,5,4,1043,438.06,4610.06,e-Shop,57,5,Books,7,Fiction,1,1152.515
554,268679,1982-04-29,F,Grand Est,40.0,43474356221,23-02-2012,7,5,-2,-1043,219.03,-2305.03,TeleShop,57,5,Books,7,Fiction,-1,1152.515
555,268679,1982-04-29,F,Grand Est,40.0,43474356221,15-02-2012,7,5,2,1043,219.03,2305.03,TeleShop,57,5,Books,7,Fiction,1,1152.515
556,272115,1982-05-10,M,Créteil,40.0,89213481241,13-11-2011,7,5,1,1064,111.72,1175.72,MBR,57,5,Books,7,Fiction,1,1175.72
557,271942,1982-05-14,F,Auvergne-Rhône-Alpes,40.0,89824749999,10/4/2013,7,5,2,1444,303.24,3191.24,e-Shop,57,5,Books,7,Fiction,1,1595.62
558,274689,1982-05-15,M,Normandie,40.0,6892537928,18-01-2014,7,5,2,261,54.81,576.81,e-Shop,57,5,Books,7,Fiction,1,288.405
559,269631,1982-06-09,F,Brittany,40.0,13147776438,10/10/2011,7,5,5,1175,616.875,6491.875,Flagship store,57,5,Books,7,Fiction,1,1298.375
560,269631,1982-06-09,F,Brittany,40.0,76227091573,10/8/2011,7,5,1,1207,126.735,1333.735,TeleShop,57,5,Books,7,Fiction,1,1333.735
561,272513,1982-06-17,M,Créteil,40.0,42778837280,5/3/2011,7,5,2,1279,268.59,2826.59,MBR,57,5,Books,7,Fiction,1,1413.295
562,270059,1982-07-14,F,Corsica,40.0,80592732318,3/1/2014,7,5,-3,-932,293.58,-3089.58,Flagship store,57,5,Books,7,Fiction,-1,1029.86
563,270059,1982-07-14,F,Corsica,40.0,80592732318,26-12-2013,7,5,3,932,293.58,3089.58,Flagship store,57,5,Books,7,Fiction,1,1029.86
564,274314,1982-07-19,M,Normandie,40.0,38379122031,25-03-2012,7,5,2,305,64.05,674.05,TeleShop,57,5,Books,7,Fiction,1,337.025
565,268812,1982-07-20,M,Brittany,40.0,4392740823,2/7/2013,7,5,3,1259,396.585,4173.585,e-Shop,57,5,Books,7,Fiction,1,1391.195
566,274362,1982-08-01,M,Créteil,40.0,37236787300,23-10-2012,7,5,4,72,30.24,318.24,e-Shop,57,5,Books,7,Fiction,1,79.56
567,270917,1982-08-05,F,Occitanie,40.0,54010492447,8/8/2011,7,5,5,628,329.7,3469.7,e-Shop,57,5,Books,7,Fiction,1,693.9399999999999
568,270162,1982-08-14,M,Normandie,40.0,49092949024,23-07-2012,7,5,5,862,452.55,4762.55,e-Shop,57,5,Books,7,Fiction,1,952.51
569,273793,1982-08-26,M,Occitanie,40.0,11039259702,20-08-2011,7,5,4,1443,606.06,6378.06,TeleShop,57,5,Books,7,Fiction,1,1594.515
570,271703,1982-09-04,F,Normandie,40.0,33420605144,16-02-2013,7,5,4,258,108.36,1140.36,e-Shop,57,5,Books,7,Fiction,1,285.09
571,269331,1982-09-17,M,Grand Est,40.0,99617854978,13-11-2012,7,5,1,614,64.47,678.47,MBR,57,5,Books,7,Fiction,1,678.47
572,274087,1982-09-17,M,Corsica,40.0,46486089880,22-05-2011,7,5,-2,-224,47.04,-495.04,MBR,57,5,Books,7,Fiction,-1,247.52
573,274087,1982-09-17,M,Corsica,40.0,46486089880,21-05-2011,7,5,2,224,47.04,495.04,MBR,57,5,Books,7,Fiction,1,247.52
574,271241,1982-09-19,F,Occitanie,40.0,88653400649,4/5/2011,7,5,4,1154,484.68,5100.68,TeleShop,57,5,Books,7,Fiction,1,1275.17
575,271472,1982-09-27,F,Grand Est,40.0,48456640886,25-02-2011,7,5,3,408,128.52,1352.52,e-Shop,57,5,Books,7,Fiction,1,450.84
576,272264,1982-09-27,F,Occitanie,40.0,61629439851,25-03-2012,7,5,3,793,249.795,2628.795,TeleShop,57,5,Books,7,Fiction,1,876.265
577,274006,1982-10-08,F,Créteil,40.0,1025879720,25-08-2012,7,5,2,359,75.39,793.39,TeleShop,57,5,Books,7,Fiction,1,396.695
578,272357,1982-10-09,F,Normandie,40.0,70452745518,16-09-2013,7,5,1,1092,114.66,1206.66,TeleShop,57,5,Books,7,Fiction,1,1206.66
579,274938,1982-10-10,F,Grand Est,40.0,37276702739,28-11-2011,7,5,-3,-399,125.685,-1322.685,e-Shop,57,5,Books,7,Fiction,-1,440.895
580,274938,1982-10-10,F,Grand Est,40.0,37276702739,24-11-2011,7,5,3,399,125.685,1322.685,e-Shop,57,5,Books,7,Fiction,1,440.895
581,268335,1982-10-17,F,Occitanie,40.0,56352008181,12/12/2013,7,5,4,476,199.92,2103.92,e-Shop,57,5,Books,7,Fiction,1,525.98
582,268335,1982-10-17,F,Occitanie,40.0,54251734010,11/1/2012,7,5,1,299,31.395,330.395,TeleShop,57,5,Books,7,Fiction,1,330.395
583,270523,1982-10-27,F,Nouvelle-Aquitaine,40.0,93828494779,22-06-2013,7,5,2,344,72.24,760.24,e-Shop,57,5,Books,7,Fiction,1,380.12
584,268760,1982-11-01,M,Paris,40.0,69417825690,26-08-2011,7,5,-2,-860,180.6,-1900.6,MBR,57,5,Books,7,Fiction,-1,950.3
585,268760,1982-11-01,M,Paris,40.0,69417825690,22-08-2011,7,5,2,860,180.6,1900.6,MBR,57,5,Books,7,Fiction,1,950.3
586,267260,1982-11-10,M,Nouvelle-Aquitaine,40.0,59580133329,29-01-2011,7,5,4,938,393.96,4145.96,Flagship store,57,5,Books,7,Fiction,1,1036.49
587,273890,1982-11-16,F,Occitanie,40.0,43083211626,22-07-2013,7,5,2,1228,257.88,2713.88,TeleShop,57,5,Books,7,Fiction,1,1356.94
588,268591,1982-11-16,F,Auvergne-Rhône-Alpes,40.0,56786786983,14-03-2011,7,5,4,947,397.74,4185.74,e-Shop,57,5,Books,7,Fiction,1,1046.435
589,266812,1982-11-26,M,Grand Est,40.0,90552549686,17-05-2011,7,5,1,81,8.505,89.505,MBR,57,5,Books,7,Fiction,1,89.505
590,268132,1982-12-04,M,Brittany,40.0,62222605608,20-04-2011,7,5,1,1200,126.0,1326.0,e-Shop,57,5,Books,7,Fiction,1,1326.0
591,272617,1982-12-05,F,Occitanie,40.0,96929538238,29-06-2011,7,5,1,115,12.075,127.075,TeleShop,57,5,Books,7,Fiction,1,127.075
592,274587,1982-12-06,M,Pays de la Loire,40.0,35485263148,1/12/2012,7,5,1,894,93.87,987.87,TeleShop,57,5,Books,7,Fiction,1,987.87
593,269301,1982-12-12,F,Paris,40.0,75886523742,27-04-2013,7,5,5,726,381.15,4011.15,e-Shop,57,5,Books,7,Fiction,1,802.23
594,274255,1982-12-19,F,Corsica,40.0,79576980016,12/4/2012,7,5,1,92,9.66,101.66,TeleShop,57,5,Books,7,Fiction,1,101.66
595,273730,1982-12-21,M,Auvergne-Rhône-Alpes,40.0,93681365645,17-08-2011,7,5,2,998,209.58,2205.58,MBR,57,5,Books,7,Fiction,1,1102.79
596,271993,1982-12-22,M,Auvergne-Rhône-Alpes,40.0,38704044406,23-01-2012,7,5,1,680,71.4,751.4,e-Shop,57,5,Books,7,Fiction,1,751.4
597,269807,1983-01-01,M,Brittany,40.0,80137282287,28-10-2012,7,5,2,741,155.61,1637.61,MBR,57,5,Books,7,Fiction,1,818.805
598,272882,1983-01-22,M,Corsica,40.0,88409222901,10/3/2011,7,5,-2,-1324,278.04,-2926.04,MBR,57,5,Books,7,Fiction,-1,1463.02
599,272882,1983-01-22,M,Corsica,40.0,88409222901,2/3/2011,7,5,2,1324,278.04,2926.04,MBR,57,5,Books,7,Fiction,1,1463.02
600,271985,1983-01-26,F,Créteil,40.0,66871852437,2/10/2012,7,5,5,672,352.8,3712.8,TeleShop,57,5,Books,7,Fiction,1,742.5600000000001
601,274079,1983-02-05,F,Occitanie,40.0,72458381260,2/2/2013,7,5,4,562,236.04,2484.04,TeleShop,57,5,Books,7,Fiction,1,621.01
602,269940,1983-02-14,F,Brittany,40.0,9998632016,30-11-2012,7,5,5,661,347.025,3652.025,TeleShop,57,5,Books,7,Fiction,1,730.405
603,270074,1983-02-20,M,Créteil,40.0,67823146076,21-06-2012,7,5,4,1105,464.1,4884.1,TeleShop,57,5,Books,7,Fiction,1,1221.025
604,269016,1983-03-12,F,Pays de la Loire,40.0,21343464583,29-11-2012,7,5,4,320,134.4,1414.4,MBR,57,5,Books,7,Fiction,1,353.6
605,268628,1983-03-13,F,Occitanie,40.0,40910907887,5/5/2013,7,5,5,621,326.025,3431.025,e-Shop,57,5,Books,7,Fiction,1,686.205
606,267565,1983-03-29,M,Nouvelle-Aquitaine,40.0,11315931635,6/3/2013,7,5,5,71,37.275,392.275,e-Shop,57,5,Books,7,Fiction,1,78.455
607,275131,1983-04-08,F,Créteil,40.0,25208670684,21-07-2011,7,5,1,356,37.38,393.38,TeleShop,57,5,Books,7,Fiction,1,393.38
608,270087,1983-04-08,F,Grand Est,40.0,51649613761,18-11-2012,7,5,1,428,44.94,472.94,TeleShop,57,5,Books,7,Fiction,1,472.94
609,274541,1983-04-10,M,Pays de la Loire,39.0,63063470656,25-05-2011,7,5,1,111,11.655,122.655,e-Shop,57,5,Books,7,Fiction,1,122.655
610,269659,1983-04-18,F,Pays de la Loire,39.0,85033026976,28-06-2013,7,5,3,261,82.215,865.215,MBR,57,5,Books,7,Fiction,1,288.40500000000003
611,274575,1983-05-12,M,Nouvelle-Aquitaine,39.0,739835731,1/1/2013,7,5,5,337,176.925,1861.925,e-Shop,57,5,Books,7,Fiction,1,372.385
612,267227,1983-06-09,F,Normandie,39.0,38436575359,6/2/2011,7,5,5,404,212.1,2232.1,Flagship store,57,5,Books,7,Fiction,1,446.41999999999996
613,273503,1983-06-10,F,Pays de la Loire,39.0,79736271969,14-12-2011,7,5,4,989,415.38,4371.38,MBR,57,5,Books,7,Fiction,1,1092.845
614,271107,1983-06-13,M,Grand Est,39.0,34837316276,14-12-2012,7,5,1,628,65.94,693.94,MBR,57,5,Books,7,Fiction,1,693.94
615,271107,1983-06-13,M,Grand Est,39.0,36896788059,8/10/2011,7,5,5,1163,610.575,6425.575,e-Shop,57,5,Books,7,Fiction,1,1285.115
616,273477,1983-06-21,M,Occitanie,39.0,26177724326,5/6/2012,7,5,2,501,105.21,1107.21,Flagship store,57,5,Books,7,Fiction,1,553.605
617,273477,1983-06-21,M,Occitanie,39.0,48177174673,26-02-2012,7,5,4,1374,577.08,6073.08,e-Shop,57,5,Books,7,Fiction,1,1518.27
618,268649,1983-06-26,M,Paris,39.0,2709160186,26-11-2012,7,5,4,1247,523.74,5511.74,MBR,57,5,Books,7,Fiction,1,1377.935
619,267277,1983-06-29,F,Paris,39.0,90669117124,12/8/2011,7,5,2,575,120.75,1270.75,TeleShop,57,5,Books,7,Fiction,1,635.375
620,272327,1983-07-14,F,Normandie,39.0,89912357173,21-08-2011,7,5,2,152,31.92,335.92,e-Shop,57,5,Books,7,Fiction,1,167.96
621,267258,1983-08-19,M,Brittany,39.0,98313724777,10/12/2011,7,5,2,939,197.19,2075.19,e-Shop,57,5,Books,7,Fiction,1,1037.595
622,268548,1983-09-05,M,Créteil,39.0,82512261421,20-06-2013,7,5,2,1135,238.35,2508.35,TeleShop,57,5,Books,7,Fiction,1,1254.175
623,271355,1983-09-08,F,Auvergne-Rhône-Alpes,39.0,22668264256,7/2/2011,7,5,2,1361,285.81,3007.81,Flagship store,57,5,Books,7,Fiction,1,1503.905
624,271937,1983-09-10,F,Créteil,39.0,37538921347,14-12-2013,7,5,1,1186,124.53,1310.53,e-Shop,57,5,Books,7,Fiction,1,1310.53
625,268516,1983-09-22,F,Créteil,39.0,12315701321,31-01-2014,7,5,3,762,240.03,2526.03,e-Shop,57,5,Books,7,Fiction,1,842.0100000000001
626,273787,1983-10-24,M,Paris,39.0,26248796032,14-08-2012,7,5,1,763,80.115,843.115,MBR,57,5,Books,7,Fiction,1,843.115
627,274057,1983-11-06,M,Occitanie,39.0,52105043085,12/4/2012,7,5,5,853,447.825,4712.825,Flagship store,57,5,Books,7,Fiction,1,942.5649999999999
628,270106,1983-11-09,M,Auvergne-Rhône-Alpes,39.0,48798160577,2/6/2012,7,5,3,853,268.695,2827.695,e-Shop,57,5,Books,7,Fiction,1,942.565
629,268216,1983-11-17,M,Auvergne-Rhône-Alpes,39.0,59326321578,30-05-2011,7,5,2,379,79.59,837.59,TeleShop,57,5,Books,7,Fiction,1,418.795
630,273640,1983-11-23,F,Brittany,39.0,22439671035,21-10-2011,7,5,2,642,134.82,1418.82,MBR,57,5,Books,7,Fiction,1,709.41
631,273640,1983-11-23,F,Brittany,39.0,94680954152,18-02-2011,7,5,2,842,176.82,1860.82,e-Shop,57,5,Books,7,Fiction,1,930.41
632,270603,1983-11-28,M,Brittany,39.0,688991556,23-07-2012,7,5,3,1457,458.955,4829.955,TeleShop,57,5,Books,7,Fiction,1,1609.985
633,271519,1983-12-11,F,Pays de la Loire,39.0,85318906224,21-08-2011,7,5,-4,-92,38.64,-406.64,e-Shop,57,5,Books,7,Fiction,-1,101.66
634,271519,1983-12-11,F,Pays de la Loire,39.0,85318906224,19-08-2011,7,5,4,92,38.64,406.64,e-Shop,57,5,Books,7,Fiction,1,101.66
635,270242,1983-12-24,F,Brittany,39.0,10989830000,24-04-2011,7,5,3,133,41.895,440.895,e-Shop,57,5,Books,7,Fiction,1,146.965
636,268735,1984-01-05,M,Créteil,39.0,30010342954,22-06-2011,7,5,-4,-1256,527.52,-5551.52,Flagship store,57,5,Books,7,Fiction,-1,1387.88
637,268735,1984-01-05,M,Créteil,39.0,30010342954,17-06-2011,7,5,4,1256,527.52,5551.52,Flagship store,57,5,Books,7,Fiction,1,1387.88
638,270884,1984-02-03,M,Brittany,39.0,45919126226,13-01-2012,7,5,5,1115,585.375,6160.375,MBR,57,5,Books,7,Fiction,1,1232.075
639,269085,1984-02-03,M,Pays de la Loire,39.0,17923961107,2/8/2011,7,5,4,803,337.26,3549.26,e-Shop,57,5,Books,7,Fiction,1,887.315
640,274624,1984-02-05,M,Corsica,39.0,69899569258,27-11-2012,7,5,2,1173,246.33,2592.33,TeleShop,57,5,Books,7,Fiction,1,1296.165
641,274624,1984-02-05,M,Corsica,39.0,3098791267,23-05-2011,7,5,5,1325,695.625,7320.625,e-Shop,57,5,Books,7,Fiction,1,1464.125
642,267000,1984-02-06,F,Grand Est,39.0,40611186729,23-02-2012,7,5,5,1062,557.55,5867.55,e-Shop,57,5,Books,7,Fiction,1,1173.51
643,275231,1984-02-18,M,Auvergne-Rhône-Alpes,39.0,57018265441,16-05-2011,7,5,1,971,101.955,1072.955,e-Shop,57,5,Books,7,Fiction,1,1072.955
644,274432,1984-02-27,F,Auvergne-Rhône-Alpes,39.0,45153766379,13-09-2011,7,5,2,270,56.7,596.7,e-Shop,57,5,Books,7,Fiction,1,298.35
645,269205,1984-03-05,M,Auvergne-Rhône-Alpes,39.0,17622072524,12/7/2011,7,5,4,1037,435.54,4583.54,Flagship store,57,5,Books,7,Fiction,1,1145.885
646,269611,1984-03-05,F,Auvergne-Rhône-Alpes,39.0,59568761882,4/6/2013,7,5,5,430,225.75,2375.75,TeleShop,57,5,Books,7,Fiction,1,475.15
647,268996,1984-03-07,F,Corsica,39.0,85547998310,8/1/2014,7,5,5,845,443.625,4668.625,Flagship store,57,5,Books,7,Fiction,1,933.725
648,274999,1984-03-19,M,Grand Est,39.0,78422834874,4/8/2011,7,5,1,718,75.39,793.39,e-Shop,57,5,Books,7,Fiction,1,793.39
649,272423,1984-04-08,F,Normandie,39.0,88772483334,18-01-2014,7,5,1,213,22.365,235.365,e-Shop,57,5,Books,7,Fiction,1,235.365
650,271183,1984-04-26,M,Auvergne-Rhône-Alpes,38.0,48427357821,9/3/2011,7,5,2,467,98.07,1032.07,TeleShop,57,5,Books,7,Fiction,1,516.035
651,273367,1984-05-01,F,Paris,38.0,85169590608,21-08-2012,7,5,5,824,432.6,4552.6,MBR,57,5,Books,7,Fiction,1,910.5200000000001
652,272498,1984-05-02,F,Créteil,38.0,8266728756,1/5/2011,7,5,1,1068,112.14,1180.14,e-Shop,57,5,Books,7,Fiction,1,1180.14
653,266870,1984-05-21,F,Occitanie,38.0,16468397208,5/4/2012,7,5,-3,-629,198.135,-2085.135,e-Shop,57,5,Books,7,Fiction,-1,695.0450000000001
654,266870,1984-05-21,F,Occitanie,38.0,16468397208,29-03-2012,7,5,3,629,198.135,2085.135,e-Shop,57,5,Books,7,Fiction,1,695.0450000000001
655,267383,1984-05-24,M,Créteil,38.0,38586258124,19-04-2011,7,5,2,1337,280.77,2954.77,Flagship store,57,5,Books,7,Fiction,1,1477.385
656,267726,1984-05-26,M,Grand Est,38.0,68136320991,27-09-2012,7,5,4,806,338.52,3562.52,e-Shop,57,5,Books,7,Fiction,1,890.63
657,273661,1984-05-26,M,Nouvelle-Aquitaine,38.0,30717892094,9/6/2013,7,5,3,1149,361.935,3808.935,TeleShop,57,5,Books,7,Fiction,1,1269.645
658,275214,1984-06-04,M,Nouvelle-Aquitaine,38.0,59492126168,7/3/2013,7,5,3,226,71.19,749.19,MBR,57,5,Books,7,Fiction,1,249.73000000000002
659,271523,1984-06-05,F,Nouvelle-Aquitaine,38.0,69099513501,12/11/2012,7,5,2,1452,304.92,3208.92,TeleShop,57,5,Books,7,Fiction,1,1604.46
660,269228,1984-06-09,F,Normandie,38.0,64276147124,18-03-2011,7,5,5,1315,690.375,7265.375,e-Shop,57,5,Books,7,Fiction,1,1453.075
661,270551,1984-06-09,M,Créteil,38.0,27176112285,26-05-2013,7,5,3,1124,354.06,3726.06,TeleShop,57,5,Books,7,Fiction,1,1242.02
662,269788,1984-06-23,F,Paris,38.0,7248330697,8/3/2011,7,5,-2,-1255,263.55,-2773.55,e-Shop,57,5,Books,7,Fiction,-1,1386.775
663,269788,1984-06-23,F,Paris,38.0,7248330697,6/3/2011,7,5,2,1255,263.55,2773.55,e-Shop,57,5,Books,7,Fiction,1,1386.775
664,275187,1984-07-04,F,Occitanie,38.0,79018640950,10/2/2011,7,5,5,268,140.7,1480.7,e-Shop,57,5,Books,7,Fiction,1,296.14
665,269192,1984-07-06,M,Paris,38.0,98680579923,23-07-2011,7,5,2,106,22.26,234.26,Flagship store,57,5,Books,7,Fiction,1,117.13
666,273017,1984-07-11,M,Occitanie,38.0,58948493591,29-11-2012,7,5,2,486,102.06,1074.06,TeleShop,57,5,Books,7,Fiction,1,537.03
667,269964,1984-07-14,F,Créteil,38.0,30737667719,8/6/2013,7,5,4,875,367.5,3867.5,MBR,57,5,Books,7,Fiction,1,966.875
668,267596,1984-07-19,M,Occitanie,38.0,46123018600,18-01-2013,7,5,2,1490,312.9,3292.9,MBR,57,5,Books,7,Fiction,1,1646.45
669,267596,1984-07-19,M,Occitanie,38.0,25958244205,30-09-2012,7,5,5,1297,680.925,7165.925,e-Shop,57,5,Books,7,Fiction,1,1433.185
670,273417,1984-08-11,M,Pays de la Loire,38.0,58493517259,30-07-2013,7,5,-5,-1463,768.075,-8083.075,e-Shop,57,5,Books,7,Fiction,-1,1616.615
671,273417,1984-08-11,M,Pays de la Loire,38.0,58493517259,21-07-2013,7,5,5,1463,768.075,8083.075,e-Shop,57,5,Books,7,Fiction,1,1616.615
672,273240,1984-08-16,M,Normandie,38.0,14145864488,5/12/2012,7,5,4,592,248.64,2616.64,e-Shop,57,5,Books,7,Fiction,1,654.16
673,268012,1984-08-20,M,Grand Est,38.0,10482676506,1/10/2012,7,5,2,995,208.95,2198.95,MBR,57,5,Books,7,Fiction,1,1099.475
674,267407,1984-09-11,M,Paris,38.0,1215875049,3/10/2012,7,5,1,1217,127.785,1344.785,TeleShop,57,5,Books,7,Fiction,1,1344.785
675,267825,1984-10-16,F,Nouvelle-Aquitaine,38.0,18872716621,26-03-2012,7,5,5,503,264.075,2779.075,e-Shop,57,5,Books,7,Fiction,1,555.8149999999999
676,274130,1984-11-09,F,Nouvelle-Aquitaine,38.0,61051325893,18-10-2013,7,5,1,147,15.435,162.435,MBR,57,5,Books,7,Fiction,1,162.435
